Game Date,Home Team,Away Team,Period,Event Time,Team Side,Origination Play Type,Origination Sub Type 1,Origination Sub Type 2,Origination Sub Type 3,Origination Sub Type 4,Origination Player,Shot Play Type,Shot Sub Type 1,Shot Sub Type 2,Shot Sub Type 3,Shot Sub Type 4,Shot Sub Type 5,Shot Sub Type 6,Shot Player,Result,Result 2
11/14/25,Bristol,CaledoniaGladiator,Q2,'09:16,away,,,,,,,Spot-Up,Drives Right,Dribble Jumper,Medium/17' to <3p,,,,Matthew Ragsdale,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'08:56,home,,,,,,,Post-Up,Left Block,Face-up,Drive Baseline,,,,Marcus Delpeche,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'08:56,home,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Marcus Delpeche,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q2,'08:51,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Owen McCormack,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'08:22,away,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Matthew Ragsdale,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'08:08,home,,,,,,,P&R Ball Handler,High P&R,Go Away from Pick,To Basket,,,,Jonathan Brown,Foul,
11/14/25,Bristol,CaledoniaGladiator,Q2,'08:08,home,,,,,,,Non Possession,,,,,,,Jonathan Brown,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q2,'08:08,home,,,,,,,Non Possession,,,,,,,Jonathan Brown,Missed FT,
11/14/25,Bristol,CaledoniaGladiator,Q2,'07:43,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Kyle Jimenez,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q2,'07:34,home,,,,,,,Transition,Left Wing,Dribble Jumper,Long/3pt,,,,Joseph Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'07:21,away,,,,,,,No Play Type,,,,,,,Matthew Ragsdale,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q2,'07:16,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Cameron Holden,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'06:55,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Kyle Jimenez,P&R Roll Man,Pick and Pops,No Dribble Jumper,Open,Medium/17' to <3p,,,Andrew Gordon,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'06:46,away,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Totonitoluwa Fagbenle,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'06:39,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Joseph Anderson,P&R Roll Man,Slips the Pick,No Dribble Jumper,Open,Long/3pt,,,Owen McCormack,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'06:20,away,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Kyle Jimenez,Spot-Up,Drives Right,To Basket,,,,,Totonitoluwa Fagbenle,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'06:12,home,,,,,,,Transition,Left Wing,Dribble Jumper,Long/3pt,,,,Jonathan Brown,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'05:56,away,,,,,,,Cut,Basket,,,,,,Matthew Ragsdale,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'05:41,home,,,,,,,Spot-Up,Drives Left,To Basket,,,,,Owen McCormack,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'05:19,away,,,,,,,P&R Ball Handler,High P&R,Takes Early Jump Shot,No Dribble Jumper,Guarded,Long/3pt,,Rian Holland,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'05:05,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Joseph Anderson,Spot-Up,Drives Left,Dribble Jumper,Short to < 17',,,,William Yoakum,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'04:57,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Joseph Anderson,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'04:43,away,,,,,,,No Play Type,,,,,,,Matthew Ragsdale,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q2,'04:42,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Joseph Anderson,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Cameron Holden,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'04:35,away,,,,,,,Transition,Right Wing,To Basket,,,,,Fraser Malcolm,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'04:14,home,,,,,,,P&R Ball Handler,Right P&R,Side,Takes Early Jump Shot,No Dribble Jumper,Open,Long/3pt,Cameron Holden,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'04:04,away,,,,,,,Transition,Right Wing,To Basket,,,,,Matthew Ragsdale,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'03:50,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Zachary Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'03:50,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Darnell Brodie,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q2,'03:50,home,,,,,,,Non Possession,,,,,,,Joseph Anderson,Non Shooting Foul,
11/14/25,Bristol,CaledoniaGladiator,Q2,'03:26,home,,,,,,,Spot-Up,Drives Left,Dribble Jumper,Long/3pt,,,,Zachary Anderson,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'03:09,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Medium/17' to <3p,,,Rian Holland,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'03:09,home,,,,,,,Non Possession,,,,,,,Cameron Holden,Non Shooting Foul,
11/14/25,Bristol,CaledoniaGladiator,Q2,'02:54,home,,,,,,,Off Screen,To Shooter's Left,Straight,No Dribble Jumper,Open,Long/3pt,,Zachary Anderson,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'02:32,away,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Rian Holland,Spot-Up,No Dribble Jumper,Guarded,Medium/17' to <3p,,,,Kevin Allen,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'02:12,home,,,,,,,Cut,Basket,,,,,,William Yoakum,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:52,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Rian Holland,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:48,away,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Kevin Allen,Foul,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:48,away,,,,,,,Non Possession,,,,,,,Kevin Allen,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:48,away,,,,,,,Non Possession,,,,,,,Kevin Allen,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:13,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Joseph Anderson,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Zachary Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:13,away,,,,,,,Transition,Trailer,Dribble Jumper,Short to < 17',,,,Kevin Allen,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:11,home,P&R Ball Handler,Right P&R,Baseline,Dribble Off Pick,Defense Commits,Zachary Anderson,Cut,Basket,,,,,,William Yoakum,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'01:00,away,,,,,,,Hand Off,From Dribble,Right,No Dribble Jumper,Guarded,Long/3pt,,Ethan Wright,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'00:48.0,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Joseph Anderson,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q2,'00:44.0,away,,,,,,,Transition,Left Wing,To Basket,,,,,Ethan Wright,Make 2 Pts Foul,
11/14/25,Bristol,CaledoniaGladiator,Q2,'00:44.0,away,,,,,,,Non Possession,,,,,,,Ethan Wright,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q2,'00:28.0,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Joseph Anderson,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Cameron Holden,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q2,'00:13.0,away,,,,,,,No Play Type,,,,,,,Kevin Allen,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q2,'00:07.0,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Cameron Holden,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'09:46,home,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Cameron Holden,P&R Roll Man,Rolls to Basket,,,,,,Darnell Brodie,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'09:26,away,,,,,,,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,To Basket,,,Fraser Malcolm,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'09:26,away,,,,,,,Non Possession,,,,,,,Rian Holland,Non Shooting Foul,
11/14/25,Bristol,CaledoniaGladiator,Q3,'09:09,away,,,,,,,Off Screen,To Shooter's Right,Curl,To Basket,,,,Ethan Wright,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'08:53,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Long/3pt,,,Joseph Anderson,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'08:29,away,,,,,,,Spot-Up,Drives Left,Dribble Jumper,Long/3pt,,,,Jett Speelman,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'08:05,home,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,Cameron Holden,Spot-Up,Drives Left,To Basket,,,,,Zachary Anderson,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'07:53,away,,,,,,,No Play Type,,,,,,,Jett Speelman,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q3,'07:46,home,,,,,,,Transition,First Middle,To Basket,,,,,Marcus Delpeche,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'07:28,away,,,,,,,P&R Ball Handler,Right P&R,Baseline,Dribble Off Pick,Dribble Jumper,Long/3pt,,Ethan Wright,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'07:14,home,,,,,,,Spot-Up,Drives Left,,,,,,William Yoakum,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q3,'06:52,away,,,,,,,Post-Up,Right Block,Right Shoulder,Dribble Move,To Hook,,,Kevin Allen,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'06:33,home,,,,,,,P&R Ball Handler,High P&R,Go Away from Pick,Dribble Jumper,Long/3pt,,,Joseph Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'06:20,away,,,,,,,Spot-Up,Drives Left,,,,,,Jett Speelman,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q3,'06:11,home,,,,,,,Transition,Right Wing,To Basket,,,,,William Yoakum,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:58,away,,,,,,,Post-Up,Left Block,Post Pin,Dribble Move,To Jumper,,,Jett Speelman,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:46,home,,,,,,,Transition,Left Wing,No Dribble Jumper,Guarded,Long/3pt,,,Joseph Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:27,away,,,,,,,Spot-Up,Drives Left,Dribble Jumper,Short to < 17',,,,Kevin Allen,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:20,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Jonathan Brown,Foul,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:20,home,,,,,,,Non Possession,,,,,,,Jonathan Brown,Missed FT,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:20,home,,,,,,,Non Possession,,,,,,,Jonathan Brown,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:18,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Fraser Malcolm,Cut,Basket,,,,,,Kevin Allen,Make 2 Pts Foul,
11/14/25,Bristol,CaledoniaGladiator,Q3,'05:18,away,,,,,,,Non Possession,,,,,,,Kevin Allen,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:49,home,P&R Ball Handler,High P&R,Defense Commits,,,Joseph Anderson,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Milos Dugalic,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:43,home,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Marcus Delpeche,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:22,away,,,,,,,ISO,Top,Drives Right,To Basket,,,,Matthew Ragsdale,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:08,home,,,,,,,Spot-Up,Drives Left,,,,,,Milos Dugalic,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:08,away,,,,,,,Transition,Ballhandler,,,,,,Rian Holland,Foul,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:08,away,,,,,,,Non Possession,,,,,,,Rian Holland,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:08,away,,,,,,,Non Possession,,,,,,,Rian Holland,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q3,'04:01,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Rian Holland,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Fraser Malcolm,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'03:35,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Short to < 17',,,Jonathan Brown,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'03:21,away,,,,,,,P&R Ball Handler,Left P&R,Side,Go Away from Pick,To Basket,,,Rian Holland,Foul,
11/14/25,Bristol,CaledoniaGladiator,Q3,'03:21,away,,,,,,,Non Possession,,,,,,,Rian Holland,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q3,'03:21,away,,,,,,,Non Possession,,,,,,,Rian Holland,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q3,'03:08,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Medium/17' to <3p,,,Jonathan Brown,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'02:58,away,,,,,,,Transition,Trailer,,,,,,Kevin Allen,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q3,'02:45,home,,,,,,,Cut,Basket,,,,,,Zachary Anderson,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'02:30,away,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,Matthew Ragsdale,Cut,Basket,,,,,,Fraser Malcolm,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'02:16,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Jonathan Brown,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'02:03,away,,,,,,,No Play Type,,,,,,,Totonitoluwa Fagbenle,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:56,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Milos Dugalic,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:56,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Milos Dugalic,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:49,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Owen McCormack,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:49,home,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Milos Dugalic,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:49,home,,,,,,,Non Possession,Kicked Ball,,,,,,Milos Dugalic,Kicked Ball,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:35,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Jonathan Brown,Spot-Up,Drives Left,To Basket,,,,,Owen McCormack,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:21,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Short to < 17',,,Matthew Ragsdale,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'01:07,home,,,,,,,Cut,Flash,,,,,,Darnell Brodie,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'00:49.0,away,,,,,,,Post-Up,Flash Middle,Right Shoulder,No Dribble Move,To Hook,,,Andrew Gordon,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'00:33.0,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Jonathan Brown,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q3,'00:13.0,away,P&R Ball Handler,High P&R,Go Away from Pick,Defense Commits,,Kyle Jimenez,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Ethan Wright,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q3,'00:01.0,home,,,,,,,Transition,Left Wing,No Dribble Jumper,Open,Long/3pt,,,Owen McCormack,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'09:45,away,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Matthew Ragsdale,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'09:39,home,,,,,,,Transition,Ballhandler,,,,,,Owen McCormack,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q4,'09:34,away,,,,,,,Transition,Right Wing,To Basket,,,,,Matthew Ragsdale,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'09:13,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Joseph Anderson,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Owen McCormack,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'08:54,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Kyle Jimenez,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q4,'08:34,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Joseph Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'08:13,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Short to < 17',,,Kyle Jimenez,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'08:13,away,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Kyle Jimenez,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q4,'08:00,away,,,,,,,P&R Ball Handler,High P&R,Go Away from Pick,Dribble Jumper,Long/3pt,,,Ethan Wright,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'07:50,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Joseph Anderson,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q4,'07:46,away,,,,,,,Transition,Ballhandler,To Basket,,,,,Matthew Ragsdale,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'07:26,home,,,,,,,Spot-Up,Drives Right,To Basket,,,,,William Yoakum,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'07:26,home,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Marcus Delpeche,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q4,'07:20,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,William Yoakum,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:48,away,,,,,,,No Play Type,Dribble Jumper,Long/3pt,,,,,Ethan Wright,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:32,home,,,,,,,Cut,Basket,,,,,,Cameron Holden,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:32,away,,,,,,,Non Possession,,,,,,,Ethan Wright,Non Shooting Foul,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:17,away,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,Ethan Wright,P&R Roll Man,Slips the Pick,To Basket,,,,,Andrew Gordon,Foul,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:17,away,,,,,,,Non Possession,,,,,,,Andrew Gordon,Missed FT,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:17,away,,,,,,,Non Possession,,,,,,,Andrew Gordon,Missed FT,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:03,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Cameron Holden,Cut,Basket,,,,,,Owen McCormack,Foul,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:03,home,,,,,,,Non Possession,,,,,,,Owen McCormack,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:03,home,,,,,,,Non Possession,,,,,,,Owen McCormack,Made FT,
11/14/25,Bristol,CaledoniaGladiator,Q4,'06:02,away,,,,,,,Cut,Basket,,,,,,Totonitoluwa Fagbenle,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q4,'05:29,home,P&R Ball Handler,High P&R,Go Away from Pick,Defense Commits,,Cameron Holden,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Owen McCormack,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'05:07,away,,,,,,,P&R Ball Handler,High P&R,Go Away from Pick,Dribble Jumper,Medium/17' to <3p,,,Matthew Ragsdale,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'05:07,away,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Kevin Allen,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q4,'05:00,away,,,,,,,Post-Up,Right Block,Right Shoulder,Dribble Move,To Basket,,,Kevin Allen,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'04:36,home,,,,,,,P&R Ball Handler,High P&R,Go Away from Pick,Dribble Jumper,Long/3pt,,,Joseph Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'04:19,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Ethan Wright,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Rian Holland,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'03:54,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Long/3pt,,,William Yoakum,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'03:41,away,,,,,,,Transition,Ballhandler,To Basket,,,,,Totonitoluwa Fagbenle,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'03:38,away,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Ethan Wright,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'03:19,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Cameron Holden,P&R Roll Man,Rolls to Basket,,,,,,Marcus Delpeche,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'03:00,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Ethan Wright,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Matthew Ragsdale,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'02:41,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Cameron Holden,Cut,Basket,,,,,,Zachary Anderson,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'02:41,away,,,,,,,Non Possession,,,,,,,Ethan Wright,Non Shooting Foul,
11/14/25,Bristol,CaledoniaGladiator,Q4,'02:18,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Matthew Ragsdale,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Jett Speelman,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'02:10,home,,,,,,,Transition,Left Wing,No Dribble Jumper,Open,Long/3pt,,,Zachary Anderson,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'01:53,away,,,,,,,Cut,Flash,,,,,,Kevin Allen,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q4,'01:32,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Cameron Holden,P&R Roll Man,Rolls to Basket,,,,,,Marcus Delpeche,Miss 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'01:32,home,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Marcus Delpeche,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q4,'01:27,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,William Yoakum,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'01:21,away,,,,,,,Transition,Ballhandler,,,,,,Ethan Wright,Turnover,
11/14/25,Bristol,CaledoniaGladiator,Q4,'01:17,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Joseph Anderson,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'01:11,away,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Matthew Ragsdale,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'00:47.0,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Cameron Holden,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'00:27.0,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Long/3pt,,,Matthew Ragsdale,Miss 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'00:27.0,away,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Kevin Allen,Run Offense,
11/14/25,Bristol,CaledoniaGladiator,Q4,'00:21.0,away,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Jett Speelman,Make 3 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'00:12.0,home,,,,,,,Transition,First Middle,To Basket,,,,,Zachary Anderson,Make 2 Pts,
11/14/25,Bristol,CaledoniaGladiator,Q4,'00:06.0,away,,,,,,,Transition,Right Wing,Dribble Jumper,Long/3pt,,,,Jett Speelman,Foul,
