Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Cheshire Phoenix,"Tobias Cameron, Patrick Robinson, Michael Diggins, Jaxon Brenchley, Skyler White","Cheshire Phoenix|11,13,2,23,99",13,Patrick Robinson,99,Skyler White,2,6,2,0,2,1.0,3.0
London Lions,"Joel Scott, Jonathan Williams, Aaryndeep Rai, Kameron Mcgusty, Shavar Reynolds Jr","London Lions|1,13,21,23,33",21,Aaryndeep Rai,23,Kameron Mcgusty,2,6,2,0,1,2.0,6.0
Cheshire Phoenix,"Michael Diggins, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|2,23,3,5,99",3,Laquincy Rideau,5,Frankie Policelli,2,6,2,0,2,1.0,3.0
Cheshire Phoenix,"Tobias Cameron, Patrick Robinson, Matthew Zona, Frankie Policelli, Damiri Lindo","Cheshire Phoenix|11,13,24,5,9",11,Tobias Cameron,5,Frankie Policelli,2,6,2,0,2,1.0,3.0
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|13,23,3,5,99",13,Patrick Robinson,5,Frankie Policelli,2,6,2,0,1,2.0,6.0
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|13,23,3,5,99",99,Skyler White,13,Patrick Robinson,3,6,0,3,3,1.0,2.0
Cheshire Phoenix,"Patrick Robinson, Michael Diggins, Laquincy Rideau, Damiri Lindo, Skyler White","Cheshire Phoenix|13,2,3,9,99",13,Patrick Robinson,2,Michael Diggins,2,6,2,0,2,1.0,3.0
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|13,23,3,5,99",99,Skyler White,5,Frankie Policelli,2,6,2,0,2,1.0,3.0
Newcastle Eagles,"Maceo Jack, Cole Long, Brett Reed, Marco Anthony, Ray'sean Taylor","Newcastle Eagles|14,15,24,25,3",24,Brett Reed,25,Marco Anthony,3,6,0,3,2,1.5,3.0
Newcastle Eagles,"Maceo Jack, Cole Long, Brett Reed, Marco Anthony, Mitch Clarke","Newcastle Eagles|14,15,24,25,41",24,Brett Reed,41,Mitch Clarke,2,6,2,0,1,2.0,6.0
Cheshire Phoenix,"Michael Diggins, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|2,23,3,5,99",23,Jaxon Brenchley,5,Frankie Policelli,2,6,2,0,2,1.0,3.0
Leicester Riders,"Spencer Johnson, Travis Evee, Nathaniel Martin, Raequan Battle, Emmanuel Akot","Leicester Riders|20,3,41,7,9",3,Travis Evee,7,Raequan Battle,2,6,2,0,1,2.0,6.0
Bristol Flyers,"Joseph Anderson, William Yoakum, Zachary Anderson, Darnell Brodie, Jonathan Brown","Bristol Flyers|22,3,4,51,9",22,Joseph Anderson,3,William Yoakum,2,6,2,0,1,2.0,6.0
Bristol Flyers,"Owen Mccormack, Joseph Anderson, William Yoakum, Zachary Anderson, Cameron Holden","Bristol Flyers|13,22,3,4,7",7,Cameron Holden,4,Zachary Anderson,2,6,2,0,2,1.0,3.0
