country,league,season,scraped_at,Player,player_url,player_name,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:13.479374,Maillo Samuel,https://basketball.eurobasket.com/player/Maillo-Samuel/803990,Samuel Maillo,,,,4,0.3,7.5,1.5,1.3,0.5,0.8,0.5,0.0,0.0,1.5,0.5,0.5,100.0,1.3,0.5,38.5,0.0,0.0,0.0,1.3,Murgi,MURG,https://basketball.eurobasket.com/team/Fitosur-Baloncesto-Murgi/67320
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:13.815782,Mainer Luis,https://basketball.eurobasket.com/player/Mainer-Luis/814283,Luis Mainer,,,,1,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jovens,JOVE,https://basketball.eurobasket.com/team/Jovens-LEliana-Valencia/3219
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:14.132236,Majoral Pau 181-G-21,https://basketball.eurobasket.com/player/Majoral-Pau/610973,Pau Majoral,181,G,21,6,1.3,18.3,2.8,2.0,0.3,1.7,1.7,0.0,0.8,1.7,1.0,0.3,30.0,2.2,1.0,45.5,2.0,0.2,10.0,1.7,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:14.415112,Malary Lucas -22,https://basketball.eurobasket.com/player/Malary-Lucas/662446,Lucas Malary,,,,1,2.0,23.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,60.0,7.0,2.0,28.6,1.0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:14.733223,Malave Daniel 194-F-23,https://basketball.eurobasket.com/player/Malave-Daniel/623779,Daniel Malave,194,F,23,10,0.4,7.7,2.9,0.9,0.2,0.7,0.2,0.0,0.3,2.0,0.8,0.3,37.5,0.4,0.4,100.0,1.8,0.6,33.3,0.7,Melilla,MELI,https://basketball.eurobasket.com/team/Melilla-Sport-Capital-Enrique-Soler/11960
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:15.041985,Maleno Francisco,https://basketball.eurobasket.com/player/Maleno-Francisco/798635,Francisco Maleno,,,,5,-1.2,4.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.4,0.2,50.0,0.2,0.2,100.0,0.2,0.0,0.0,0.2,Murgi,MURG,https://basketball.eurobasket.com/team/Fitosur-Baloncesto-Murgi/67320
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:15.364128,Malick Mohamed 201-G/F-33,https://basketball.eurobasket.com/player/Malick-Mohamed/370933,Mohamed Malick,201,G/F,33,12,7.3,26.4,8.9,6.2,1.9,4.3,0.8,0.8,1.4,3.3,2.6,2.1,80.8,6.0,2.4,40.0,3.2,0.7,21.9,2.7,Moraleja,MORA,https://basketball.eurobasket.com/team/Hache-Publicidad-Moraleja/67319
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:15.652345,Malinic Mihajlo -17,https://basketball.eurobasket.com/player/Malinic-Mihajlo/791397,Mihajlo Malinic,,,,5,3.8,24.0,4.6,4.8,1.2,3.6,0.2,0.8,0.6,2.4,0.8,0.6,75.0,3.6,2.0,55.6,0.8,0.0,0.0,2.8,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:15.951930,Mallik Rabah -19,https://basketball.eurobasket.com/player/Mallik-Rabah/667233,Rabah Mallik,,,,10,13.1,18.5,10.2,4.0,1.3,2.7,2.9,0.1,1.8,2.0,2.5,1.7,68.0,5.7,3.5,61.4,2.3,0.5,21.7,2.0,Alginet,ALGI,https://basketball.eurobasket.com/team/Rigalli-Alginet/11987
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:16.253644,Malo Jose Antonio 202-C-30,https://basketball.eurobasket.com/player/Malo-Jose-Antonio/664256,Antonio Malo Jose,202,C,30,12,22.4,32.9,16.3,8.5,2.3,6.3,3.3,0.6,0.2,2.0,5.3,4.0,75.5,8.3,5.4,65.1,1.9,0.5,26.3,3.3,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:16.536129,Malone Brian,https://basketball.eurobasket.com/player/Malone-Brian/741475,Brian Malone,,,,9,4.0,10.8,4.1,2.1,0.8,1.3,0.7,0.0,0.4,1.2,0.7,0.7,100.0,1.2,0.6,50.0,1.7,0.8,47.1,1.0,Elche,ELCH,https://basketball.eurobasket.com/team/CB-Ilicitano-Elche-X-Maxiwatt/65345
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:16.834753,Malpica Javier,https://basketball.eurobasket.com/player/Malpica-Javier/797830,Javier Malpica,,,,7,-0.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:17.133313,Mandim Vanilson,https://basketball.eurobasket.com/player/Mandim-Vanilson/797351,Vanilson Mandim,,,,12,8.1,18.8,5.6,4.4,0.8,3.7,0.8,0.4,1.3,2.0,1.4,0.8,57.1,3.6,2.2,61.1,0.3,0.2,66.7,1.6,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:17.438207,Mandu Cezar 190-G,https://basketball.eurobasket.com/player/Mandu-Cezar/797516,Cezar Mandu,190,G,,1,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucentum,LUCE,https://basketball.eurobasket.com/team/UA-Fundacion-Lucentum-Alicante/31304
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:17.715668,Maneiro Javier,https://basketball.eurobasket.com/player/Maneiro-Javier/802090,Javier Maneiro,,,,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes L.,ESTU,https://basketball.eurobasket.com/team/Estudiantes-Lugo-Rio-de-Galicia/1349
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:18.018137,Manero Santiago 201-F-26,https://basketball.eurobasket.com/player/Manero-Santiago/436883,Santiago Manero,201,F,26,11,10.5,27.3,10.4,6.9,2.3,4.6,0.6,0.2,1.0,2.8,1.1,0.5,45.5,6.8,3.5,51.5,2.9,0.9,31.0,1.5,Felipe Anton,FELI,https://basketball.eurobasket.com/team/EB-Felipe-Anton-de-La-Palma/70750
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:18.295756,Manes Eric 194-F-39,https://basketball.eurobasket.com/player/Manes-Eric/219705,Eric Manes,194,F,39,12,21.5,31.3,17.3,8.1,1.3,6.8,4.1,0.2,0.6,2.8,6.3,4.7,74.6,6.8,3.2,47.1,6.3,2.1,33.3,2.1,Castelldefels,CAST,https://basketball.eurobasket.com/team/Tibu-Ron-Castelldefels/16004
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:18.571612,Manes Marc 196-PF-40,https://basketball.eurobasket.com/player/Manes-Marc/88414,Marc Manes,196,PF,40,11,13.5,25.4,15.5,4.5,1.0,3.5,1.5,0.1,0.3,2.2,4.5,3.8,84.4,6.0,2.8,46.7,5.8,2.0,34.5,1.3,Castelldefels,CAST,https://basketball.eurobasket.com/team/Tibu-Ron-Castelldefels/16004
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:18.853235,Mangue Manuel,https://basketball.eurobasket.com/player/Mangue-Manuel/797311,Manuel Mangue,,,,12,-1.2,11.3,1.7,2.1,1.0,1.1,0.5,0.1,0.1,2.3,0.6,0.1,16.7,1.4,0.4,28.6,1.3,0.3,23.1,1.4,Azudense,AZUD,https://basketball.eurobasket.com/team/Bazu-Balocesto-Azudense/69172
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:19.152742,Manyoses Marc,https://basketball.eurobasket.com/player/Manyoses-Marc/780055,Marc Manyoses,,,,6,-0.3,6.2,1.3,0.8,0.5,0.3,0.3,0.0,0.0,1.3,0.0,0.0,0.0,1.7,0.7,41.2,0.0,0.0,0.0,0.3,Ibiza,IBIZ,https://basketball.eurobasket.com/team/SA-Real-Instalaciones-Arevalo-Ibiza/70748
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:19.465772,Manzanero Daniel 197-F-31,https://basketball.eurobasket.com/player/Manzanero-Daniel/483855,Daniel Manzanero,197,F,31,12,13.8,24.6,11.5,6.8,1.5,5.3,0.8,0.0,0.8,0.9,3.5,2.3,65.7,5.9,3.3,55.9,3.5,0.8,22.9,1.1,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:19.749598,Marba Jordi,https://basketball.eurobasket.com/player/Marba-Jordi/759313,Jordi Marba,,,,1,0.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:20.046980,Marco Francisco 193-F-24,https://basketball.eurobasket.com/player/Marco-Francisco/599999,Francisco Marco,193,F,24,10,27.0,30.5,16.0,10.8,2.8,8.0,3.7,0.1,2.2,1.0,5.5,3.6,65.5,9.3,5.3,57.0,1.3,0.6,46.2,2.3,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:20.328080,Marco Hector 197-F-23,https://basketball.eurobasket.com/player/Marco-Hector/590557,Hector Marco,197,F,23,11,15.5,27.9,14.9,5.9,1.8,4.1,0.9,1.0,0.7,1.6,3.0,2.2,73.3,8.5,5.0,58.8,3.5,0.9,25.7,1.8,Paterna,PATE,https://basketball.eurobasket.com/team/Topsurface-Nou-Basquet-Paterna/11986
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:20.683771,Marcos Adrian,https://basketball.eurobasket.com/player/Marcos-Adrian/653605,Adrian Marcos,,,,11,2.5,11.9,3.0,2.2,0.5,1.6,0.5,0.4,0.6,0.8,0.2,0.2,100.0,1.0,0.2,20.0,2.4,0.8,33.3,1.1,Carbajosa,CARB,https://basketball.eurobasket.com/team/Recoletas-Salud-Carbajosa/21993
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:21.003156,Marcos Alberto,https://basketball.eurobasket.com/player/Marcos-Alberto/804016,Alberto Marcos,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Motril,MOTR,https://basketball.eurobasket.com/team/Molina-Olea-CB-Costa-Motril/5732
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:21.315754,Mari Hugo,https://basketball.eurobasket.com/player/Mari-Hugo/798014,Hugo Mari,,,,9,6.7,21.3,5.8,4.7,1.2,3.4,1.8,0.9,1.6,1.8,1.7,1.0,58.8,4.6,1.9,41.3,2.6,0.3,11.5,2.0,Aldaia,ALDA,https://basketball.eurobasket.com/team/Cemalu-Aldaia/31303
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:21.622677,Maria Jordi 184-G-24,https://basketball.eurobasket.com/player/Maria-Jordi/664267,Jordi Maria,184,G,24,8,3.6,14.3,6.0,0.6,0.1,0.5,0.5,0.0,0.9,1.4,0.5,0.5,100.0,2.3,1.3,56.5,3.8,1.0,26.3,0.1,Castello B,CAST,https://basketball.eurobasket.com/team/Amics-Castello-B-team/55831
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:21.901752,Maria Mario,https://basketball.eurobasket.com/player/Maria-Mario/644068,Mario Maria,,,,8,4.3,14.6,5.8,2.3,1.1,1.1,0.6,0.0,1.0,0.9,1.4,0.8,57.1,2.0,0.6,30.0,4.1,1.3,31.7,0.6,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:22.204480,Marimon Roger,https://basketball.eurobasket.com/player/Marimon-Roger/780746,Roger Marimon,,,,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Igualada,IGUA,https://basketball.eurobasket.com/team/Monbus-CB-Igualada/3198
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:22.502844,Marin Antonio 187-G-27,https://basketball.eurobasket.com/player/Marin-Antonio/449439,Antonio Marin,187,G,27,11,8.6,24.3,8.9,4.0,0.5,3.5,1.9,0.1,1.2,2.6,3.3,2.5,75.8,3.1,1.2,38.7,4.7,1.4,29.8,2.2,Alcobendas,ALCO,https://basketball.eurobasket.com/team/Italtel-Alcobendas/1285
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:22.788231,Marin Francisco,https://basketball.eurobasket.com/player/Marin-Francisco/804015,Francisco Marin,,,,1,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Motril,MOTR,https://basketball.eurobasket.com/team/Molina-Olea-CB-Costa-Motril/5732
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:23.086704,Mariscal Mario 195-F-26,https://basketball.eurobasket.com/player/Mariscal-Mario/586104,Mario Mariscal,195,F,26,10,4.7,20.9,8.2,1.7,0.5,1.2,1.5,0.1,0.4,2.2,1.4,1.3,92.9,4.7,2.1,44.7,3.6,0.9,25.0,1.0,Elche,ELCH,https://basketball.eurobasket.com/team/CB-Ilicitano-Elche-X-Maxiwatt/65345
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:23.378748,Markota Petar 201-C-23,https://basketball.eurobasket.com/player/Markota-Petar/581809,Petar Markota,201,C,23,5,7.2,22.4,6.2,7.0,1.8,5.2,0.6,0.8,1.2,3.2,3.6,1.4,38.9,4.8,2.4,50.0,1.8,0.0,0.0,1.4,Marbella,MARB,https://basketball.eurobasket.com/team/Hospital-Ochoa-CB-Marbella/1314
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:23.663958,Markwardt Ruan,https://basketball.eurobasket.com/player/Markwardt-Ruan/797847,Ruan Markwardt,,,,10,2.1,15.1,1.3,2.8,1.3,1.5,0.3,0.1,0.6,1.1,0.2,0.2,100.0,1.3,0.4,30.8,0.6,0.1,16.7,0.5,Badajoz Acad.,BADA,https://basketball.eurobasket.com/team/City-of-Badajoz-Academy/11587
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:23.974883,Marquez Alejandro 195-F/C-22,https://basketball.eurobasket.com/player/Marquez-Alejandro/592614,Alejandro Marquez,195,F/C,22,12,5.8,27.5,11.3,4.6,0.5,4.1,0.8,0.3,0.7,2.6,2.8,1.8,64.3,6.9,3.0,43.5,5.4,1.2,22.2,1.3,Aljaraque,ALJA,https://basketball.eurobasket.com/team/Reental-PMD-Aljaraque/14553
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:24.259768,Marron Pau 186-G-19,https://basketball.eurobasket.com/player/Marron-Pau/700920,Pau Marron,186,G,19,12,8.5,18.4,7.5,3.7,0.7,3.0,1.0,0.1,0.7,0.8,2.4,1.6,66.7,4.1,2.3,56.1,1.9,0.4,21.1,1.7,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:24.537787,Martin Alberto 195-PF-21,https://basketball.eurobasket.com/player/Martin-Alberto/585899,Alberto Martin,195,PF,21,8,4.3,10.4,2.6,2.4,1.6,0.8,0.3,0.0,0.6,0.5,0.6,0.6,100.0,1.6,1.0,62.5,0.1,0.0,0.0,0.9,Avila,AVIL,https://basketball.eurobasket.com/team/Hotel-4Postes-Avila-Autentica-El-Bulevar/6749
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:24.823120,Martin Alex 184-G-22,https://basketball.eurobasket.com/player/Martin-Alex/711204,Alex Martin,184,G,22,1,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:25.107790,Martin Alonso,https://basketball.eurobasket.com/player/Martin-Alonso/804000,Alonso Martin,,,,1,-1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Daimiel,DAIM,https://basketball.eurobasket.com/team/Autocares-Rodriguez-Daimiel/13252
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:25.423071,Martin Alvaro -21,https://basketball.eurobasket.com/player/Martin-Alvaro/664320,Alvaro Martin,,,,12,6.3,16.8,5.4,4.6,1.4,3.2,0.5,0.2,0.4,3.3,1.9,1.3,68.4,3.1,1.9,61.3,0.1,0.1,100.0,1.4,Melilla,MELI,https://basketball.eurobasket.com/team/Melilla-Sport-Capital-Enrique-Soler/11960
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:25.732491,Martin Alvaro,https://basketball.eurobasket.com/player/Martin-Alvaro/741478,Alvaro Martin,,,,3,0.0,5.0,1.3,0.3,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.7,100.0,0.3,0.0,0.0,0.7,Melilla,MELI,https://basketball.eurobasket.com/team/Melilla-Sport-Capital-Enrique-Soler/11960
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:26.035530,Martin Daniel 187-SG-29,https://basketball.eurobasket.com/player/Martin-Daniel/349744,Daniel Martin,187,SG,29,11,10.5,28.5,13.7,3.4,1.2,2.2,1.8,0.1,1.6,1.3,4.1,3.1,75.6,6.9,3.3,47.8,6.0,1.4,23.3,2.5,Betanzos,BETA,https://basketball.eurobasket.com/team/Ineltron-Santo-Domingo-Betanzos/17280
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:26.721082,Martin Daniel 209-C-27,https://basketball.eurobasket.com/player/Martin-Daniel/383600,Daniel Martin,209,C,27,3,-0.3,20.3,1.0,4.0,1.7,2.3,1.0,0.7,0.3,1.3,0.7,0.3,42.9,5.0,0.3,6.0,0.0,0.0,0.0,1.0,Betanzos,BETA,https://basketball.eurobasket.com/team/Ineltron-Santo-Domingo-Betanzos/17280
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:27.029778,Martin Daniel,https://basketball.eurobasket.com/player/Martin-Daniel/808267,Daniel Martin,,,,6,8.5,23.2,6.7,5.7,2.2,3.5,1.2,0.8,0.3,1.2,0.7,0.3,42.9,7.7,3.2,41.6,0.0,0.0,0.0,0.3,Betanzos,BETA,https://basketball.eurobasket.com/team/Ineltron-Santo-Domingo-Betanzos/17280
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:27.336842,Martin Diego,https://basketball.eurobasket.com/player/Martin-Diego/716114,Diego Martin,,,,11,-0.8,13.7,1.6,0.6,0.3,0.4,0.5,0.0,0.2,1.7,0.5,0.3,60.0,0.6,0.3,50.0,1.9,0.3,15.8,0.6,Ibiza,IBIZ,https://basketball.eurobasket.com/team/SA-Real-Instalaciones-Arevalo-Ibiza/70748
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:57.918055,Martin Eduard,https://basketball.eurobasket.com/player/Martin-Eduard/797354,Eduard Martin,,,,12,10.2,20.7,9.1,3.6,0.9,2.7,1.7,0.0,1.1,0.9,2.8,2.1,75.0,6.0,2.8,46.7,1.6,0.5,31.3,1.2,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:58.235413,Martin Gustavo 184-PG-24,https://basketball.eurobasket.com/player/Martin-Gustavo/530780,Gustavo Martin,184,PG,24,11,8.6,23.4,10.5,3.0,0.6,2.4,3.5,0.0,1.5,2.1,2.1,1.5,71.4,3.7,1.6,43.2,5.9,1.9,32.2,2.7,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:58.524880,Martin Ignacio,https://basketball.eurobasket.com/player/Martin-Ignacio/732669,Ignacio Martin,,,,5,-0.6,2.6,0.4,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,1.0,0.2,20.0,0.6,0.0,0.0,0.0,Novaschool,NOVA,https://basketball.eurobasket.com/team/CB-Novaschool-Rincon-de-la-Victoria-Malaga/15490
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:58.829695,Martin Jeremy 185-G-27,https://basketball.eurobasket.com/player/Martin-Jeremy/386804,Jeremy Martin,185,G,27,11,11.8,27.6,14.9,1.6,0.5,1.1,2.4,0.1,0.9,1.1,4.7,4.2,89.4,7.5,3.7,49.3,4.6,1.1,23.9,3.2,Esparreguera,ESPA,https://basketball.eurobasket.com/team/CB-Esparreguera/48628
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:59.109799,Martin Jose,https://basketball.eurobasket.com/player/Martin-Jose/800597,Jose Martin,,,,9,28.6,34.6,22.1,10.3,2.7,7.7,2.3,0.6,1.0,2.2,5.1,4.6,90.2,11.1,5.8,52.3,3.8,2.0,52.6,2.2,Ibiza,IBIZ,https://basketball.eurobasket.com/team/SA-Real-Instalaciones-Arevalo-Ibiza/70748
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:59.419218,Martin Jose Carlos 197-C/F-30,https://basketball.eurobasket.com/player/Martin-Jose-Carlos/587431,Carlos Martin Jose,197,C/F,30,12,4.4,28.4,5.2,4.1,1.2,2.9,1.5,0.2,1.0,3.3,0.4,0.1,25.0,3.0,1.4,46.7,2.4,0.8,33.3,1.2,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:54:59.701812,Martin Juan,https://basketball.eurobasket.com/player/Martin-Juan/752412,Juan Martin,,,,10,13.4,17.7,9.7,6.3,3.4,2.9,1.4,0.5,1.3,2.7,3.4,1.5,44.1,5.9,4.1,69.5,0.0,0.0,0.0,1.9,Novaschool,NOVA,https://basketball.eurobasket.com/team/CB-Novaschool-Rincon-de-la-Victoria-Malaga/15490
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:00.026712,Martin Juan,https://basketball.eurobasket.com/player/Martin-Juan/760241,Juan Martin,,,,12,10.3,16.6,4.9,5.6,2.8,2.8,0.5,1.1,0.4,1.6,0.7,0.3,42.9,2.9,2.2,75.9,0.3,0.1,33.3,0.2,Novaschool,NOVA,https://basketball.eurobasket.com/team/CB-Novaschool-Rincon-de-la-Victoria-Malaga/15490
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:00.355516,Martin Lluis,https://basketball.eurobasket.com/player/Martin-Lluis/803982,Lluis Martin,,,,8,6.3,22.4,7.9,3.3,1.1,2.1,1.9,0.0,0.5,2.6,0.3,0.1,33.3,2.0,1.3,65.0,5.0,1.8,36.0,1.0,Mataro Parc,MATA,https://basketball.eurobasket.com/team/Mataro-Parc-Boet/31295
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:00.666711,Martin Marcos,https://basketball.eurobasket.com/player/Martin-Marcos/798002,Marcos Martin,,,,11,3.4,16.3,2.6,3.2,1.5,1.7,1.4,0.0,1.4,2.7,1.1,0.7,63.6,1.1,0.5,45.5,1.5,0.3,20.0,1.4,Montemar,MONT,https://basketball.eurobasket.com/team/CA-Montemar-Alicante/73085
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:00.974084,Martin Victor -27,https://basketball.eurobasket.com/player/Martin-Victor/586103,Victor Martin,,,,4,-0.5,7.8,0.3,1.3,0.3,1.0,0.5,0.0,0.0,2.3,0.5,0.3,60.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,Adesavi,ADES,https://basketball.eurobasket.com/team/Adesavi-San-Vicente/4411
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:01.292142,Martinez Alejandro 198-PF-24,https://basketball.eurobasket.com/player/Martinez-Alejandro/585920,Alejandro Martinez,198,PF,24,6,9.2,18.2,7.8,3.5,1.0,2.5,0.2,0.0,1.3,1.8,2.2,1.5,68.2,0.8,0.7,87.5,3.8,1.7,44.7,0.5,Alcala,ALCA,https://basketball.eurobasket.com/team/Baloncesto-Alcala/1360
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:01.589812,Martinez Alejandro,https://basketball.eurobasket.com/player/Martinez-Alejandro/700939,Alejandro Martinez,,,,12,5.6,26.1,7.7,3.7,0.7,3.0,1.7,0.0,1.2,2.2,2.3,1.6,69.6,3.5,1.4,40.0,4.4,1.1,25.0,1.9,Alcala,ALCA,https://basketball.eurobasket.com/team/Baloncesto-Alcala/1360
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:01.910730,Martinez Alejandro,https://basketball.eurobasket.com/player/Martinez-Alejandro/797332,Alejandro Martinez,,,,12,3.8,18.2,5.4,3.9,1.8,2.1,0.3,0.1,0.7,2.3,1.8,0.7,38.9,3.8,1.8,47.4,1.6,0.4,25.0,0.9,Alcala,ALCA,https://basketball.eurobasket.com/team/Baloncesto-Alcala/1360
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:02.248023,Martinez Biel -24,https://basketball.eurobasket.com/player/Martinez-Biel/637525,Biel Martinez,,,,11,4.7,19.2,8.0,2.2,1.0,1.2,1.0,0.1,1.1,2.5,2.0,1.3,65.0,4.6,2.5,54.3,2.5,0.5,20.0,1.5,Calvia,CALV,https://basketball.eurobasket.com/team/Flanigan-Calvia/21712
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:02.561298,Martinez Daniel -22,https://basketball.eurobasket.com/player/Martinez-Daniel/623486,Daniel Martinez,,,,10,0.2,10.5,1.3,0.8,0.2,0.6,0.7,0.0,0.8,1.0,1.0,0.3,30.0,0.8,0.2,25.0,1.0,0.2,20.0,0.7,Alcala,ALCA,https://basketball.eurobasket.com/team/Baloncesto-Alcala/1360
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:02.901272,Martinez David,https://basketball.eurobasket.com/player/Martinez-David/759312,David Martinez,,,,1,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Jorge Juan,JORG,https://basketball.eurobasket.com/team/CB-Jorge-Juan-Tartaros-Gonz-Castello-Novelda/67329
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:03.214131,Martinez Diego 195-F-22,https://basketball.eurobasket.com/player/Martinez-Diego/667293,Diego Martinez,195,F,22,4,-0.5,17.0,3.0,2.0,1.5,0.5,0.0,0.0,0.3,1.5,0.5,0.3,60.0,0.5,0.3,60.0,3.5,0.8,22.9,1.0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:03.712849,Martinez Diego,https://basketball.eurobasket.com/player/Martinez-Diego/798041,Diego Martinez,,,,10,4.2,16.0,4.9,3.8,1.8,2.0,0.3,0.0,0.4,2.9,2.7,1.5,55.6,3.0,1.4,46.7,0.4,0.2,50.0,0.9,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:04.236686,Martinez Eduardo 193-SG-30,https://basketball.eurobasket.com/player/Martinez-Eduardo/407281,Eduardo Martinez,193,SG,30,10,3.5,22.0,5.6,3.0,0.6,2.4,1.2,0.1,0.6,1.6,1.8,1.0,55.6,2.3,1.1,47.8,3.5,0.8,22.9,1.8,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:04.563025,Martinez Eneko 190-F-20,https://basketball.eurobasket.com/player/Martinez-Eneko/683861,Eneko Martinez,190,F,20,12,10.7,26.0,14.7,3.6,0.5,3.1,2.3,0.2,0.8,2.9,6.1,5.1,83.6,6.5,2.9,44.6,5.8,1.3,22.4,3.1,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:55:04.845698,Martinez Galder,https://basketball.eurobasket.com/player/Martinez-Galder/797243,Galder Martinez,,,,12,8.3,20.3,8.7,5.1,1.8,3.3,1.0,0.1,0.9,3.3,2.0,1.3,65.0,5.8,2.8,48.3,1.9,0.6,31.6,1.5,Indautxu,INDA,https://basketball.eurobasket.com/team/Club-Loyola-Indautxu-Bilbao/73087
